segment_no,vector_row
052556_SEG_CURR_NEXT_00056,5557
052315_SEG_TURN_00089,5558
052315_SEG_CURR_NEXT_00088,5559
052315_SEG_PREV_CURR_00089,5560
052315_SEG_CURR_NEXT_00089,5561
052315_SEG_PREV_CURR_00090,5562
052315_SEG_TURN_01371,5563
052315_SEG_CURR_NEXT_01370,5564
052315_SEG_PREV_CURR_01371,5565
052315_SEG_CURR_NEXT_01371,5566
052315_SEG_PREV_CURR_01372,5567
052493_SEG_TURN_01480,5568
052315_SEG_TURN_00804,5569
052364_SEG_TURN_01089,5570
052364_SEG_PREV_CURR_01090,5571
052364_SEG_CURR_NEXT_01089,5572
052280_SEG_TURN_01180,5573
052493_SEG_PREV_CURR_01481,5574
052493_SEG_CURR_NEXT_01480,5575
052280_SEG_PREV_CURR_01181,5576
052280_SEG_CURR_NEXT_01180,5577
052280_SEG_CURR_NEXT_01179,5578
052280_SEG_PREV_CURR_01180,5579
052493_SEG_CURR_NEXT_01479,5580
052493_SEG_PREV_CURR_01480,5581
052364_SEG_CURR_NEXT_01088,5582
052364_SEG_PREV_CURR_01089,5583
052556_SEG_TURN_00250,5584
052556_SEG_PREV_CURR_00250,5585
052556_SEG_CURR_NEXT_00249,5586
052556_SEG_PREV_CURR_00251,5587
052556_SEG_CURR_NEXT_00250,5588
052493_SEG_TURN_00896,5589
052280_SEG_TURN_00634,5590
052493_SEG_CURR_NEXT_00895,5591
052493_SEG_PREV_CURR_00896,5592
052280_SEG_PREV_CURR_00634,5593
052280_SEG_CURR_NEXT_00633,5594
052280_SEG_TURN_00690,5595
052493_SEG_TURN_01382,5596
052280_SEG_CURR_NEXT_00634,5597
052280_SEG_PREV_CURR_00635,5598
052493_SEG_CURR_NEXT_01381,5599
052493_SEG_PREV_CURR_01382,5600
052423_SEG_TURN_01142,5601
052493_SEG_PREV_CURR_00386,5602
052493_SEG_CURR_NEXT_00385,5603
052315_SEG_CURR_NEXT_00803,5604
052364_SEG_TURN_00141,5605
052364_SEG_CURR_NEXT_00140,5606
052364_SEG_PREV_CURR_00141,5607
052364_SEG_CURR_NEXT_00141,5608
052364_SEG_PREV_CURR_00142,5609
052556_SEG_TURN_00921,5610
052229_SEG_TURN_01105,5611
052493_SEG_TURN_00674,5612
052493_SEG_PREV_CURR_00675,5613
052493_SEG_CURR_NEXT_00674,5614
052315_SEG_TURN_01065,5615
052229_SEG_CURR_NEXT_00935,5616
052229_SEG_PREV_CURR_00936,5617
052493_SEG_CURR_NEXT_00673,5618
052493_SEG_PREV_CURR_00674,5619
052315_SEG_CURR_NEXT_01064,5620
052315_SEG_PREV_CURR_01065,5621
052280_SEG_TURN_00681,5622
052315_SEG_PREV_CURR_01066,5623
052315_SEG_CURR_NEXT_01065,5624
052423_SEG_TURN_00941,5625
052229_SEG_TURN_00922,5626
052423_SEG_CURR_NEXT_00940,5627
052423_SEG_PREV_CURR_00941,5628
052229_SEG_TURN_00935,5629
052229_SEG_TURN_00936,5630
052280_SEG_PREV_CURR_00681,5631
052280_SEG_CURR_NEXT_00680,5632
052493_SEG_PREV_CURR_01023,5633
052493_SEG_CURR_NEXT_01022,5634
052364_SEG_TURN_00273,5635
052423_SEG_CURR_NEXT_00941,5636
052423_SEG_PREV_CURR_00942,5637
052556_SEG_TURN_00987,5638
052280_SEG_CURR_NEXT_01131,5639
052280_SEG_PREV_CURR_01132,5640
052229_SEG_CURR_NEXT_00936,5641
052229_SEG_PREV_CURR_00937,5642
052364_SEG_PREV_CURR_00273,5643
052364_SEG_CURR_NEXT_00272,5644
052556_SEG_CURR_NEXT_00709,5645
052556_SEG_PREV_CURR_00710,5646
052556_SEG_TURN_00712,5647
052556_SEG_TURN_00709,5648
052556_SEG_TURN_00714,5649
052556_SEG_TURN_00875,5650
052556_SEG_TURN_00750,5651
052556_SEG_TURN_01022,5652
052556_SEG_TURN_00756,5653
052556_SEG_TURN_00716,5654
052556_SEG_TURN_00720,5655
052556_SEG_TURN_01026,5656
052556_SEG_TURN_01012,5657
052556_SEG_TURN_00758,5658
052556_SEG_TURN_00764,5659
052556_SEG_TURN_00710,5660
052556_SEG_TURN_00867,5661
052556_SEG_TURN_01018,5662
052556_SEG_PREV_CURR_01010,5663
052556_SEG_CURR_NEXT_01009,5664
052556_SEG_TURN_01014,5665
052556_SEG_TURN_00730,5666
052556_SEG_TURN_01010,5667
052556_SEG_PREV_CURR_00756,5668
052556_SEG_CURR_NEXT_00755,5669
052556_SEG_TURN_01020,5670
052556_SEG_CURR_NEXT_00756,5671
052556_SEG_PREV_CURR_00757,5672
052556_SEG_TURN_00762,5673
052556_SEG_TURN_00865,5674
052556_SEG_TURN_01009,5675
052556_SEG_CURR_NEXT_00764,5676
052556_SEG_PREV_CURR_00765,5677
052556_SEG_CURR_NEXT_00757,5678
052556_SEG_PREV_CURR_00758,5679
052556_SEG_PREV_CURR_00709,5680
052556_SEG_CURR_NEXT_00708,5681
052556_SEG_CURR_NEXT_00750,5682
052556_SEG_PREV_CURR_00751,5683
052556_SEG_PREV_CURR_01023,5684
052556_SEG_CURR_NEXT_01022,5685
052556_SEG_TURN_00754,5686
052556_SEG_CURR_NEXT_00763,5687
052556_SEG_PREV_CURR_00764,5688
052556_SEG_CURR_NEXT_00720,5689
052556_SEG_PREV_CURR_00721,5690
052556_SEG_TURN_00760,5691
052556_SEG_TURN_01016,5692
052556_SEG_PREV_CURR_00867,5693
052556_SEG_CURR_NEXT_00866,5694
052364_SEG_TURN_00491,5695
052364_SEG_PREV_CURR_00492,5696
052364_SEG_CURR_NEXT_00491,5697
052364_SEG_CURR_NEXT_00490,5698
052364_SEG_PREV_CURR_00491,5699
052364_SEG_TURN_00827,5700
052364_SEG_CURR_NEXT_00415,5701
052364_SEG_PREV_CURR_00416,5702
052364_SEG_TURN_00438,5703
052364_SEG_CURR_NEXT_00827,5704
052364_SEG_PREV_CURR_00828,5705
052364_SEG_TURN_00406,5706
052364_SEG_TURN_00401,5707
052364_SEG_CURR_NEXT_00414,5708
052364_SEG_PREV_CURR_00415,5709
052364_SEG_CURR_NEXT_00826,5710
052364_SEG_PREV_CURR_00827,5711
052364_SEG_TURN_00515,5712
052364_SEG_TURN_00039,5713
052364_SEG_TURN_00041,5714
052364_SEG_TURN_00461,5715
052364_SEG_TURN_00459,5716
052364_SEG_TURN_00513,5717
052364_SEG_TURN_01234,5718
052364_SEG_TURN_00191,5719
052364_SEG_TURN_00511,5720
052364_SEG_TURN_01232,5721
052364_SEG_TURN_00203,5722
052364_SEG_TURN_00636,5723
052364_SEG_TURN_00851,5724
052364_SEG_TURN_00492,5725
052364_SEG_TURN_00606,5726
052364_SEG_TURN_00600,5727
052364_SEG_TURN_00596,5728
052364_SEG_TURN_00223,5729
052364_SEG_TURN_00604,5730
052364_SEG_TURN_00469,5731
052364_SEG_TURN_00490,5732
052364_SEG_TURN_00237,5733
052364_SEG_TURN_00917,5734
052364_SEG_TURN_00227,5735
052364_SEG_TURN_01054,5736
052364_SEG_TURN_00404,5737
052364_SEG_TURN_00612,5738
052364_SEG_TURN_00380,5739
052364_SEG_TURN_00610,5740
052364_SEG_TURN_00985,5741
052364_SEG_TURN_01052,5742
052364_SEG_TURN_00979,5743
052364_SEG_TURN_00619,5744
052493_SEG_TURN_00178,5745
052556_SEG_TURN_00698,5746
052280_SEG_PREV_CURR_00287,5747
052280_SEG_CURR_NEXT_00286,5748
052556_SEG_PREV_CURR_00699,5749
052556_SEG_CURR_NEXT_00698,5750
052229_SEG_TURN_01075,5751
052556_SEG_TURN_00561,5752
052556_SEG_CURR_NEXT_00560,5753
052556_SEG_PREV_CURR_00561,5754
052280_SEG_CURR_NEXT_00287,5755
052280_SEG_PREV_CURR_00288,5756
052315_SEG_TURN_01010,5757
052229_SEG_TURN_01147,5758
052280_SEG_TURN_01030,5759
052556_SEG_CURR_NEXT_00561,5760
052556_SEG_PREV_CURR_00562,5761
052315_SEG_TURN_01328,5762
052423_SEG_TURN_00381,5763
052280_SEG_TURN_00307,5764
052280_SEG_TURN_00525,5765
052493_SEG_PREV_CURR_00225,5766
052493_SEG_CURR_NEXT_00224,5767
052556_SEG_TURN_00563,5768
052423_SEG_CURR_NEXT_00381,5769
052423_SEG_PREV_CURR_00382,5770
052280_SEG_CURR_NEXT_00306,5771
052280_SEG_PREV_CURR_00307,5772
052493_SEG_PREV_CURR_00179,5773
052493_SEG_CURR_NEXT_00178,5774
052493_SEG_TURN_01102,5775
052315_SEG_CURR_NEXT_01010,5776
052315_SEG_PREV_CURR_01011,5777
052556_SEG_TURN_00596,5778
052280_SEG_PREV_CURR_01030,5779
052280_SEG_CURR_NEXT_01029,5780
052556_SEG_PREV_CURR_00698,5781
052556_SEG_CURR_NEXT_00697,5782
052423_SEG_CURR_NEXT_00380,5783
052423_SEG_PREV_CURR_00381,5784
052229_SEG_PREV_CURR_01148,5785
052229_SEG_CURR_NEXT_01147,5786
052493_SEG_PREV_CURR_00058,5787
052493_SEG_CURR_NEXT_00057,5788
052423_SEG_TURN_00104,5789
052423_SEG_CURR_NEXT_00103,5790
052423_SEG_PREV_CURR_00104,5791
052423_SEG_PREV_CURR_00105,5792
052423_SEG_CURR_NEXT_00104,5793
052423_SEG_TURN_00830,5794
052364_SEG_TURN_00722,5795
052315_SEG_TURN_00974,5796
052315_SEG_PREV_CURR_01176,5797
052315_SEG_CURR_NEXT_01175,5798
052423_SEG_CURR_NEXT_00829,5799
052423_SEG_PREV_CURR_00830,5800
052280_SEG_TURN_00723,5801
052280_SEG_PREV_CURR_00723,5802
052280_SEG_CURR_NEXT_00722,5803
052364_SEG_PREV_CURR_00723,5804
052364_SEG_CURR_NEXT_00722,5805
052364_SEG_PREV_CURR_00722,5806
052364_SEG_CURR_NEXT_00721,5807
052280_SEG_PREV_CURR_00724,5808
052280_SEG_CURR_NEXT_00723,5809
052229_SEG_TURN_00712,5810
052315_SEG_CURR_NEXT_00973,5811
052315_SEG_PREV_CURR_00974,5812
052229_SEG_PREV_CURR_00712,5813
052229_SEG_CURR_NEXT_00711,5814
052423_SEG_TURN_01354,5815
052423_SEG_PREV_CURR_01354,5816
052423_SEG_CURR_NEXT_01353,5817
052315_SEG_PREV_CURR_00975,5818
052315_SEG_CURR_NEXT_00974,5819
052229_SEG_CURR_NEXT_00712,5820
052229_SEG_PREV_CURR_00713,5821
052423_SEG_CURR_NEXT_00830,5822
052423_SEG_PREV_CURR_00831,5823
052280_SEG_TURN_00980,5824
052280_SEG_PREV_CURR_00981,5825
052280_SEG_CURR_NEXT_00980,5826
052423_SEG_CURR_NEXT_01354,5827
052423_SEG_PREV_CURR_01355,5828
052493_SEG_TURN_00759,5829
052280_SEG_CURR_NEXT_00979,5830
052280_SEG_PREV_CURR_00980,5831
052493_SEG_TURN_01526,5832
052556_SEG_TURN_00989,5833
052556_SEG_TURN_00845,5834
052493_SEG_CURR_NEXT_01526,5835
052423_SEG_TURN_00147,5836
052556_SEG_PREV_CURR_00840,5837
052556_SEG_CURR_NEXT_00839,5838
052423_SEG_PREV_CURR_00147,5839
052423_SEG_CURR_NEXT_00146,5840
052423_SEG_PREV_CURR_00148,5841
052423_SEG_CURR_NEXT_00147,5842
052423_SEG_TURN_00578,5843
052423_SEG_CURR_NEXT_00577,5844
052423_SEG_PREV_CURR_00578,5845
052493_SEG_TURN_01400,5846
052556_SEG_TURN_00675,5847
052423_SEG_TURN_00011,5848
052423_SEG_CURR_NEXT_00010,5849
052423_SEG_PREV_CURR_00011,5850
052423_SEG_PREV_CURR_00012,5851
052423_SEG_CURR_NEXT_00011,5852
052315_SEG_TURN_00298,5853
052493_SEG_CURR_NEXT_01399,5854
052493_SEG_PREV_CURR_01400,5855
052493_SEG_CURR_NEXT_01400,5856
052493_SEG_PREV_CURR_01401,5857
052280_SEG_TURN_00970,5858
052229_SEG_TURN_00944,5859
052493_SEG_TURN_00196,5860
052493_SEG_TURN_01336,5861
052423_SEG_TURN_00145,5862
052493_SEG_CURR_NEXT_00195,5863
052493_SEG_PREV_CURR_00196,5864
052493_SEG_CURR_NEXT_00196,5865
052493_SEG_PREV_CURR_00197,5866
052423_SEG_PREV_CURR_00145,5867
052423_SEG_CURR_NEXT_00144,5868
052280_SEG_TURN_01133,5869
052423_SEG_CURR_NEXT_00145,5870
052423_SEG_PREV_CURR_00146,5871
052556_SEG_CURR_NEXT_00675,5872
052556_SEG_PREV_CURR_00676,5873
052229_SEG_TURN_00709,5874
052423_SEG_TURN_00009,5875
052229_SEG_TURN_00225,5876
052364_SEG_TURN_01141,5877
052364_SEG_TURN_01129,5878
052364_SEG_TURN_01125,5879
052364_SEG_TURN_01020,5880
052364_SEG_TURN_01026,5881
052364_SEG_TURN_01018,5882
052364_SEG_TURN_01139,5883
052364_SEG_TURN_01014,5884
052364_SEG_TURN_01137,5885
052364_SEG_TURN_00003,5886
052364_SEG_TURN_01133,5887
052364_SEG_PREV_CURR_01137,5888
052364_SEG_CURR_NEXT_01136,5889
052364_SEG_TURN_01135,5890
052364_SEG_TURN_01024,5891
052364_SEG_CURR_NEXT_01025,5892
052364_SEG_PREV_CURR_01026,5893
052364_SEG_PREV_CURR_01141,5894
052364_SEG_CURR_NEXT_01140,5895
052364_SEG_CURR_NEXT_01139,5896
052364_SEG_PREV_CURR_01140,5897
052364_SEG_PREV_CURR_01136,5898
052364_SEG_CURR_NEXT_01135,5899
052280_SEG_TURN_00691,5900
052364_SEG_PREV_CURR_01126,5901
052364_SEG_CURR_NEXT_01125,5902
052364_SEG_CURR_NEXT_01128,5903
052364_SEG_PREV_CURR_01129,5904
052364_SEG_CURR_NEXT_01024,5905
052364_SEG_PREV_CURR_01025,5906
052364_SEG_TURN_00005,5907
052364_SEG_CURR_NEXT_01013,5908
052364_SEG_PREV_CURR_01014,5909
052364_SEG_PREV_CURR_01142,5910
052364_SEG_CURR_NEXT_01141,5911
052280_SEG_PREV_CURR_00692,5912
052280_SEG_CURR_NEXT_00691,5913
052364_SEG_TURN_01127,5914
052364_SEG_CURR_NEXT_01026,5915
052364_SEG_PREV_CURR_01027,5916
052364_SEG_CURR_NEXT_01126,5917
052364_SEG_PREV_CURR_01127,5918
052364_SEG_CURR_NEXT_01124,5919
052364_SEG_PREV_CURR_01125,5920
052280_SEG_TURN_00763,5921
052364_SEG_PREV_CURR_01128,5922
052364_SEG_CURR_NEXT_01127,5923
052364_SEG_CURR_NEXT_01014,5924
052364_SEG_PREV_CURR_01015,5925
052315_SEG_TURN_01285,5926
052315_SEG_TURN_00751,5927
052315_SEG_CURR_NEXT_00750,5928
052315_SEG_PREV_CURR_00751,5929
052315_SEG_PREV_CURR_00752,5930
052315_SEG_CURR_NEXT_00751,5931
052315_SEG_TURN_00371,5932
052556_SEG_PREV_CURR_00988,5933
052556_SEG_CURR_NEXT_00987,5934
052315_SEG_TURN_01090,5935
052315_SEG_TURN_00835,5936
052364_SEG_TURN_01071,5937
052315_SEG_CURR_NEXT_00515,5938
052315_SEG_PREV_CURR_00516,5939
052493_SEG_TURN_01359,5940
052493_SEG_PREV_CURR_01360,5941
052493_SEG_CURR_NEXT_01359,5942
052280_SEG_TURN_01100,5943
052493_SEG_TURN_01363,5944
052315_SEG_CURR_NEXT_01089,5945
052315_SEG_PREV_CURR_01090,5946
052423_SEG_TURN_00209,5947
052229_SEG_TURN_00047,5948
052556_SEG_PREV_CURR_00987,5949
052556_SEG_CURR_NEXT_00986,5950
052315_SEG_TURN_01327,5951
052280_SEG_TURN_00570,5952
052493_SEG_CURR_NEXT_01363,5953
052493_SEG_PREV_CURR_01364,5954
052280_SEG_TURN_00103,5955
052315_SEG_CURR_NEXT_01326,5956
052315_SEG_PREV_CURR_01327,5957
052493_SEG_PREV_CURR_01359,5958
052493_SEG_CURR_NEXT_01358,5959
052315_SEG_CURR_NEXT_00370,5960
052315_SEG_PREV_CURR_00371,5961
052280_SEG_PREV_CURR_00104,5962
052280_SEG_CURR_NEXT_00103,5963
052229_SEG_CURR_NEXT_00047,5964
052229_SEG_PREV_CURR_00048,5965
052229_SEG_TURN_00221,5966
052315_SEG_CURR_NEXT_00371,5967
052315_SEG_PREV_CURR_00372,5968
052280_SEG_TURN_00107,5969
052556_SEG_TURN_00318,5970
052556_SEG_PREV_CURR_00312,5971
052556_SEG_CURR_NEXT_00311,5972
052556_SEG_TURN_00312,5973
052556_SEG_TURN_00320,5974
052556_SEG_PREV_CURR_00311,5975
052556_SEG_CURR_NEXT_00310,5976
052556_SEG_TURN_00310,5977
052556_SEG_TURN_00314,5978
052556_SEG_TURN_00311,5979
052556_SEG_TURN_00308,5980
052556_SEG_PREV_CURR_00310,5981
052556_SEG_CURR_NEXT_00309,5982
052556_SEG_CURR_NEXT_00307,5983
052556_SEG_PREV_CURR_00308,5984
052556_SEG_CURR_NEXT_00308,5985
052556_SEG_PREV_CURR_00309,5986
052556_SEG_CURR_NEXT_00314,5987
052556_SEG_PREV_CURR_00315,5988
052556_SEG_CURR_NEXT_00312,5989
052556_SEG_PREV_CURR_00313,5990
052556_SEG_TURN_00307,5991
052556_SEG_TURN_00322,5992
052556_SEG_CURR_NEXT_00317,5993
052556_SEG_PREV_CURR_00318,5994
052556_SEG_CURR_NEXT_00313,5995
052556_SEG_PREV_CURR_00314,5996
052556_SEG_TURN_00316,5997
052556_SEG_PREV_CURR_00321,5998
052556_SEG_CURR_NEXT_00320,5999
052556_SEG_PREV_CURR_00307,6000
052556_SEG_CURR_NEXT_00306,6001
052556_SEG_TURN_00655,6002
052556_SEG_CURR_NEXT_00315,6003
052556_SEG_PREV_CURR_00316,6004
052556_SEG_TURN_00663,6005
052556_SEG_PREV_CURR_00319,6006
052556_SEG_CURR_NEXT_00318,6007
052556_SEG_TURN_00649,6008
052556_SEG_TURN_00659,6009
052556_SEG_CURR_NEXT_00319,6010
052556_SEG_PREV_CURR_00320,6011
052556_SEG_TURN_00639,6012
052556_SEG_TURN_00657,6013
052556_SEG_TURN_00645,6014
052556_SEG_CURR_NEXT_00322,6015
052556_SEG_PREV_CURR_00323,6016
052556_SEG_CURR_NEXT_00321,6017
052556_SEG_PREV_CURR_00322,6018
052556_SEG_TURN_00661,6019
052315_SEG_TURN_00734,6020
052315_SEG_PREV_CURR_00735,6021
052315_SEG_CURR_NEXT_00734,6022
052315_SEG_CURR_NEXT_00733,6023
052315_SEG_PREV_CURR_00734,6024
052556_SEG_TURN_00808,6025
052556_SEG_TURN_00800,6026
052556_SEG_TURN_00792,6027
052556_SEG_TURN_00798,6028
052556_SEG_TURN_00788,6029
052556_SEG_CURR_NEXT_00808,6030
052556_SEG_PREV_CURR_00809,6031
052556_SEG_TURN_00796,6032
052556_SEG_TURN_00794,6033
052315_SEG_TURN_00824,6034
052556_SEG_TURN_00790,6035
052556_SEG_PREV_CURR_00788,6036
052556_SEG_CURR_NEXT_00787,6037
052556_SEG_PREV_CURR_00789,6038
052556_SEG_CURR_NEXT_00788,6039
052556_SEG_CURR_NEXT_00795,6040
052556_SEG_PREV_CURR_00796,6041
052556_SEG_PREV_CURR_00801,6042
052556_SEG_CURR_NEXT_00800,6043
052556_SEG_PREV_CURR_00795,6044
052556_SEG_CURR_NEXT_00794,6045
052315_SEG_TURN_00822,6046
052556_SEG_CURR_NEXT_00807,6047
052556_SEG_PREV_CURR_00808,6048
052556_SEG_PREV_CURR_00790,6049
052556_SEG_CURR_NEXT_00789,6050
052315_SEG_PREV_CURR_00824,6051
052315_SEG_CURR_NEXT_00823,6052
052315_SEG_PREV_CURR_00825,6053
052315_SEG_CURR_NEXT_00824,6054
052556_SEG_TURN_00810,6055
052556_SEG_TURN_00806,6056
052556_SEG_CURR_NEXT_00809,6057
052556_SEG_PREV_CURR_00810,6058
052315_SEG_PREV_CURR_00823,6059
052315_SEG_CURR_NEXT_00822,6060
052556_SEG_CURR_NEXT_00791,6061
052556_SEG_PREV_CURR_00792,6062
052556_SEG_TURN_00804,6063
052556_SEG_CURR_NEXT_00810,6064
052556_SEG_PREV_CURR_00811,6065
052556_SEG_TURN_00802,6066
052315_SEG_TURN_00736,6067
052315_SEG_PREV_CURR_00822,6068
052315_SEG_CURR_NEXT_00821,6069
052364_SEG_TURN_00695,6070
052315_SEG_TURN_00531,6071
052315_SEG_CURR_NEXT_00531,6072
052315_SEG_PREV_CURR_00532,6073
052315_SEG_PREV_CURR_00531,6074
052315_SEG_CURR_NEXT_00530,6075
052364_SEG_CURR_NEXT_00694,6076
052364_SEG_PREV_CURR_00695,6077
052280_SEG_TURN_00192,6078
052280_SEG_PREV_CURR_00193,6079
052280_SEG_CURR_NEXT_00192,6080
052364_SEG_CURR_NEXT_00695,6081
052364_SEG_PREV_CURR_00696,6082
052315_SEG_TURN_00084,6083
052280_SEG_PREV_CURR_00192,6084
052280_SEG_CURR_NEXT_00191,6085
052315_SEG_TURN_00082,6086
052315_SEG_CURR_NEXT_00084,6087
052315_SEG_PREV_CURR_00085,6088
052364_SEG_TURN_00693,6089
052315_SEG_TURN_00542,6090
052229_SEG_TURN_01193,6091
052229_SEG_CURR_NEXT_01192,6092
052229_SEG_PREV_CURR_01193,6093
052229_SEG_PREV_CURR_01194,6094
052229_SEG_CURR_NEXT_01193,6095
052315_SEG_CURR_NEXT_00541,6096
052315_SEG_PREV_CURR_00542,6097
052229_SEG_TURN_00486,6098
052315_SEG_CURR_NEXT_00081,6099
052315_SEG_PREV_CURR_00082,6100
052315_SEG_TURN_00079,6101
052315_SEG_CURR_NEXT_00083,6102
052315_SEG_PREV_CURR_00084,6103
052315_SEG_CURR_NEXT_00542,6104
052315_SEG_PREV_CURR_00543,6105
052315_SEG_TURN_00884,6106
052315_SEG_CURR_NEXT_00884,6107
052315_SEG_PREV_CURR_00885,6108
052229_SEG_PREV_CURR_00487,6109
052229_SEG_CURR_NEXT_00486,6110
052364_SEG_TURN_00691,6111
052315_SEG_TURN_00085,6112
052315_SEG_CURR_NEXT_00883,6113
052315_SEG_PREV_CURR_00884,6114
052229_SEG_CURR_NEXT_00485,6115
052229_SEG_PREV_CURR_00486,6116
052315_SEG_CURR_NEXT_00085,6117
052315_SEG_PREV_CURR_00086,6118
052364_SEG_CURR_NEXT_00690,6119
052423_SEG_TURN_01526,6120
052423_SEG_TURN_00920,6121
052423_SEG_TURN_00915,6122
052364_SEG_TURN_01029,6123
052556_SEG_TURN_00132,6124
052364_SEG_TURN_01041,6125
052423_SEG_CURR_NEXT_00914,6126
052423_SEG_PREV_CURR_00915,6127
052423_SEG_PREV_CURR_00916,6128
052423_SEG_CURR_NEXT_00915,6129
052423_SEG_CURR_NEXT_01525,6130
052423_SEG_PREV_CURR_01526,6131
052423_SEG_TURN_01402,6132
052364_SEG_PREV_CURR_01042,6133
052364_SEG_CURR_NEXT_01041,6134
052423_SEG_CURR_NEXT_01526,6135
052423_SEG_PREV_CURR_01527,6136
052364_SEG_PREV_CURR_01030,6137
052364_SEG_CURR_NEXT_01029,6138
052423_SEG_CURR_NEXT_01401,6139
052423_SEG_PREV_CURR_01402,6140
052364_SEG_CURR_NEXT_01028,6141
052364_SEG_PREV_CURR_01029,6142
052229_SEG_TURN_00496,6143
052423_SEG_PREV_CURR_01403,6144
052423_SEG_CURR_NEXT_01402,6145
052556_SEG_PREV_CURR_00133,6146
052556_SEG_CURR_NEXT_00132,6147
052423_SEG_PREV_CURR_00921,6148
052423_SEG_CURR_NEXT_00920,6149
052493_SEG_TURN_01460,6150
052364_SEG_PREV_CURR_01041,6151
052364_SEG_CURR_NEXT_01040,6152
052229_SEG_CURR_NEXT_00496,6153
052229_SEG_PREV_CURR_00497,6154
052423_SEG_PREV_CURR_00920,6155
052423_SEG_CURR_NEXT_00919,6156
052493_SEG_PREV_CURR_01461,6157
052493_SEG_CURR_NEXT_01460,6158
052493_SEG_PREV_CURR_01460,6159
052493_SEG_CURR_NEXT_01459,6160
052229_SEG_PREV_CURR_00496,6161
052229_SEG_CURR_NEXT_00495,6162
052229_SEG_TURN_00482,6163
052229_SEG_PREV_CURR_00482,6164
052556_SEG_TURN_00853,6165
052556_SEG_CURR_NEXT_00852,6166
052556_SEG_PREV_CURR_00853,6167
052556_SEG_CURR_NEXT_00853,6168
052556_SEG_PREV_CURR_00854,6169
052315_SEG_TURN_00169,6170
052229_SEG_TURN_01039,6171
052315_SEG_CURR_NEXT_00168,6172
052315_SEG_PREV_CURR_00169,6173
052229_SEG_TURN_01037,6174
052315_SEG_CURR_NEXT_00169,6175
052315_SEG_PREV_CURR_00170,6176
052229_SEG_CURR_NEXT_01037,6177
052229_SEG_PREV_CURR_01038,6178
052229_SEG_CURR_NEXT_01036,6179
052229_SEG_PREV_CURR_01037,6180
052229_SEG_CURR_NEXT_01038,6181
052229_SEG_PREV_CURR_01039,6182
052556_SEG_PREV_CURR_00857,6183
052556_SEG_CURR_NEXT_00856,6184
052556_SEG_TURN_00279,6185
052556_SEG_CURR_NEXT_00855,6186
052556_SEG_PREV_CURR_00856,6187
052229_SEG_CURR_NEXT_01039,6188
052229_SEG_PREV_CURR_01040,6189
052423_SEG_TURN_01057,6190
052556_SEG_TURN_00861,6191
052556_SEG_TURN_00856,6192
052556_SEG_TURN_00855,6193
052556_SEG_CURR_NEXT_00278,6194
052556_SEG_PREV_CURR_00279,6195
052423_SEG_TURN_01077,6196
052423_SEG_CURR_NEXT_01056,6197
052423_SEG_PREV_CURR_01057,6198
052556_SEG_PREV_CURR_00861,6199
052556_SEG_CURR_NEXT_00860,6200
052556_SEG_PREV_CURR_00858,6201
052556_SEG_CURR_NEXT_00857,6202
052423_SEG_PREV_CURR_01058,6203
052423_SEG_CURR_NEXT_01057,6204
052556_SEG_PREV_CURR_00855,6205
052556_SEG_CURR_NEXT_00854,6206
052423_SEG_TURN_00808,6207
052493_SEG_TURN_00149,6208
052493_SEG_PREV_CURR_00150,6209
052493_SEG_CURR_NEXT_00149,6210
052493_SEG_PREV_CURR_00149,6211
052493_SEG_CURR_NEXT_00148,6212
052423_SEG_TURN_00775,6213
052423_SEG_PREV_CURR_00776,6214
052423_SEG_CURR_NEXT_00775,6215
052423_SEG_CURR_NEXT_00774,6216
052423_SEG_PREV_CURR_00775,6217
052423_SEG_TURN_00416,6218
052423_SEG_PREV_CURR_00416,6219
052423_SEG_CURR_NEXT_00415,6220
052423_SEG_PREV_CURR_00417,6221
052423_SEG_CURR_NEXT_00416,6222
052556_SEG_TURN_00262,6223
052423_SEG_PREV_CURR_01062,6224
052423_SEG_CURR_NEXT_01061,6225
052423_SEG_PREV_CURR_00809,6226
052423_SEG_CURR_NEXT_00808,6227
052423_SEG_CURR_NEXT_00807,6228
052423_SEG_PREV_CURR_00808,6229
052423_SEG_TURN_01062,6230
052556_SEG_TURN_00264,6231
052423_SEG_PREV_CURR_01063,6232
052423_SEG_CURR_NEXT_01062,6233
052423_SEG_TURN_00826,6234
052556_SEG_TURN_00608,6235
052364_SEG_TURN_00277,6236
052556_SEG_TURN_00616,6237
052423_SEG_TURN_00986,6238
052364_SEG_PREV_CURR_00278,6239
052556_SEG_CURR_NEXT_00246,6240
052556_SEG_PREV_CURR_00247,6241
052556_SEG_TURN_00246,6242
052556_SEG_PREV_CURR_00246,6243
052556_SEG_CURR_NEXT_00245,6244
052493_SEG_TURN_00265,6245
052493_SEG_PREV_CURR_00265,6246
052493_SEG_CURR_NEXT_00264,6247
052556_SEG_TURN_00244,6248
052423_SEG_TURN_00641,6249
052493_SEG_PREV_CURR_00266,6250
052493_SEG_CURR_NEXT_00265,6251
052556_SEG_CURR_NEXT_00244,6252
052556_SEG_PREV_CURR_00245,6253
052315_SEG_TURN_01292,6254
052556_SEG_CURR_NEXT_00254,6255
052556_SEG_PREV_CURR_00255,6256
052315_SEG_PREV_CURR_01292,6257
052315_SEG_CURR_NEXT_01291,6258
